id	제목	제안분류	확신도	구간정밀도	근거	비고
P01882	張富平復寄死鴨一首。願贖前雁之命。又戲答。	기증(donate)	97	94%	title	
P01883	題畫障四景	도화(picture)	79	82%	title	
P01884	題畫障四景 其二	도화(picture)	75	82%	title	
P01885	題畫障四景 其三	도화(picture)	72	82%	title	
P01886	題畫障四景 其四	도화(picture)	83	94%	title	
P01887	吳君 祥 爲守令關東也。因人寄華牋一幅。以求別語。而其紙去後乃傳。遷延間。歲月已周。吳君至於遞還。紙留于篋。書一律以謝之。	송별(farewell)	63	52%	title, term	
P01888	題畫鴻雁障子	도화(picture)	74	82%	title	
P01889	題畫鴻雁障子 其二	도화(picture)	73	82%	title	
P01890	送妻姪林君亨秀。以玉堂修撰。出佐會寧鎭。	송별(farewell)	89	94%	title	
P01891	送妻姪林君亨秀。以玉堂修撰。出佐會寧鎭。 其二	송별(farewell)	89	94%	title	
P01892	送妻姪林君亨秀。以玉堂修撰。出佐會寧鎭。 其三	송별(farewell)	86	94%	title, term	
P01893	送金同年國弼公觀察嶺南	송별(farewell)	96	94%	title, term	
P01894	送金同年國弼公觀察嶺南 其二	송별(farewell)	97	94%	title	
P01895	書靈運上人詩軸	불교(buddhism)	63	52%	title	
P01896	題杜城令所畫尹二相鏡之公屛	도화(picture)	72	82%	title	
P01897	題杜城令所畫尹二相鏡之公屛 其二	도화(picture)	72	82%	title	
P01898	題宋承旨守初俛仰亭。用蘇二相彥謙公韻。	건물(structure)	79	82%	title	
P01899	驪江途中	유람(travel)	97	94%	title, term	
P01900	申舍人石澗哀辭。君在時。送紅牋一幅。求記思亭。記未就而君逝。牋猶在篋。書哀辭于此。附諸挽軸。嗚呼。尙忍此哉。君死於椒井。歸殯洞赤本家。	송별(farewell)	68	52%	title, term	
P01901	送閔希仲公出作咸鏡南道節度	송별(farewell)	87	94%	title	
P01902	送閔希仲公出作咸鏡南道節度 其二	송별(farewell)	97	94%	title	
P01903	哭元同知 繼蔡 公使上都。與書狀同時而逝。	애상(sympathy)	47	27%	term	
P01904	過鳳城泉谷故人居	유람(travel)	79	82%	title, term	
P01905	次板上華使韻	유람(travel)	48	27%	term	
P01906	興義驛途中。口號。示汲古 李洪男。	유람(travel)	97	94%	title, term	
P01907	興義驛途中。口號。示汲古 李洪男。 其二	유람(travel)	97	94%	title	
P01908	到抱城。留數日。得趙甥季任在浿城消息。爲賦一律。馳驛相問。兼候洪京兆退之 暹 曁南，李兩從事文右。	유람(travel)	57	38%	title	
P01909	思與徐處士 敬德 一話錄奉	애상(sympathy)	42	27%	term	
P01910	邀處士不得。再用前韻以與之。	한적(tranquility)	45	27%	term	
P01911	次天磨山人詩軸韻	불교(buddhism)	56	38%	title	
P01912	次王詔使 鶴 遊漢江樓韻	유람(travel)	64	52%	title	
P01913	次王詔使 鶴 遊漢江樓韻 其二	유람(travel)	64	52%	title	
P01914	次李判校 元和 韻	애상(sympathy)	24	16%	term	
P01915	次李判校 元和 韻 其二	도교(taoism)	38	14%	term	
P01916	村居偶懷	애상(sympathy)	46	27%	term	
P01917	慶莊盧處士 楫。 客寓洛城。投詩相問。步韻簡答。	기증(donate)	50	38%	title	
P01918	三月初八日。月溪峽中作。	산악(mountain)	59	38%	title	
P01919	驪興金使君。出示容齋相公送別詩韻。求和甚勤。敬酬而復。	송별(farewell)	97	94%	title	
P01920	無題	기타(others)	64	52%	title	
P01921	過錦山珍山。赴驪江田莊。	유람(travel)	76	82%	title	
P01922	寓興	회고(reminiscence)	39	14%	term	
P01923	聞鸎有感	애상(sympathy)	63	52%	title	
P01924	快分亭長短句。爲尹上舍作。	건물(structure)	85	94%	title, term	
P01925	快分亭長短句。爲尹上舍作。 其二	건물(structure)	71	82%	title	
P01926	快分亭長短句。爲尹上舍作。 其三	건물(structure)	89	94%	title	
P01927	瀟湘八詠平沙落雁	변새(frontier)	48	27%	term	
P01928	瀟湘八詠 其二 遠浦歸帆	송별(farewell)	64	52%	title, term	
P01929	瀟湘八詠 其三 瀟湘夜雨	천문(astro)	69	52%	title, term	
P01930	瀟湘八詠 其四 洞庭秋月	계절(season)	61	52%	title	
P01931	瀟湘八詠 其五 江天暮雪	천문(astro)	74	82%	title, term	
P01932	瀟湘八詠 其六 山市晴嵐	산악(mountain)	63	52%	title	
P01933	瀟湘八詠 其七 煙寺墓鍾	애상(sympathy)	58	38%	title, term	
P01934	瀟湘八詠 其八 漁村落照	애상(sympathy)	40	27%	term	
P01935	校生謠 虞美人	인물(person)	62	52%	title, term	
P01936	敎坊謠 臨江仙	인물(person)	47	27%	term	
P01937	寒夜吟 玉漏春	천문(astro)	21	16%	term	
P01938	滿江紅。戲贈歌妓滿園紅。吾東方人。益齋外。無作歌詞者。試爲之爾。	기증(donate)	97	94%	title	
P01939	長相思	애상(sympathy)	47	27%	term	
P01940	念奴嬌 抱州送春	송별(farewell)	88	94%	title, term	
P01941	憶王孫一闋。戲贈童女八娘。	기증(donate)	97	94%	title	
P01942	夏初臨一闋	애상(sympathy)	49	27%	term	
P01943	故山秋思巫山一段雲	계절(season)	56	38%	title	
P01944	辭山後作南柯子	애상(sympathy)	55	38%	term	
P01945	秋夜 鷓鴣天	애상(sympathy)	42	27%	term	
P01946	次季任公何滿子韻 夏旱	회고(reminiscence)	51	38%	title	
P01947	次更漏子韻	애상(sympathy)	25	16%	term	
P01948	寄大樹令公南鄕子	기증(donate)	97	94%	title	
P01949	次季任公武陵春詞韻	애상(sympathy)	46	27%	term	
P01950	次憶秦娥詞韻	회고(reminiscence)	54	38%	title	
P01951	次點絳唇詞韻	애상(sympathy)	51	38%	term	
P01952	畿伯歌謠四章八句	불교(buddhism)	50	38%	term	
P01953	畿伯歌謠四章八句 其二	-(-)	0	0%		신호 없음
P01954	畿伯歌謠四章八句 其三	산악(mountain)	50	38%	term	
P01955	畿伯歌謠四章八句 其四	유람(travel)	50	38%	term	
