id	제목	제안분류	확신도	구간정밀도	근거	비고
P14837	走筆。寄楊通判應遇。求永平申使君水墨圖	기증(donate)	84	94%	title	
P14838	金陵記懷。贈棲霞主人	기증(donate)	92	94%	title	
P14839	西樓篇	송별(farewell)	39	14%	term	
P14840	西臺篇	애상(sympathy)	58	38%	term	
P14841	淵明歸來圖	애상(sympathy)	46	27%	term	
P14842	達梁行	애상(sympathy)	48	27%	term	악부/제영(확신↓)
P14843	武夷精舍	불교(buddhism)	59	38%	title, term	
P14844	金溝。奉贈崔上舍	기증(donate)	97	94%	title	
P14845	挽李士元	애상(sympathy)	96	94%	title	
P14846	完山挽歌	애상(sympathy)	82	94%	title, term	악부/제영(확신↓)
P14847	重新鳳棲樓	애상(sympathy)	48	27%	term	
P14848	贈崔孤竹關西之別	기증(donate)	80	94%	title	
P14849	奉呈朴觀察十四韻 名民獻	기증(donate)	88	94%	title	
P14850	贈信堅上人	기증(donate)	97	94%	title	
P14851	贈信堅上人 其二	기증(donate)	97	94%	title	
P14852	出長春洞	유람(travel)	56	38%	title	
P14853	醉贈尹而栗	기증(donate)	97	94%	title	
P14854	沃州。奉次穌齋。	애상(sympathy)	40	27%	term	
P14855	海臨寺。題修上人房。	불교(buddhism)	56	38%	title, term	
P14856	題友人家	도화(picture)	61	52%	title	
P14857	贈智楫	기증(donate)	97	94%	title	
P14858	題畫竹	도화(picture)	92	94%	title	
P14859	和文叔章	천문(astro)	34	14%	term	
P14860	思峻持天冠山僧詩軸來。求詩。	불교(buddhism)	87	94%	title	
P14861	醉別	송별(farewell)	97	94%	title	
P14862	題元上人房	도화(picture)	61	52%	title	
P14863	汭江別	송별(farewell)	84	94%	title, term	
P14864	贈竹林守	기증(donate)	97	94%	title	
P14865	題丁士達江亭	건물(structure)	80	94%	title	
P14866	荷浦。次世豪韻。	애상(sympathy)	46	27%	term	
P14867	奉恩僧院。和李校理見示之作。	불교(buddhism)	90	94%	title	
P14868	奉呈成浩源	기증(donate)	97	94%	title	
P14869	奉呈成浩源 其2	기증(donate)	96	94%	title	
P14870	奉呈成浩源 次韻牛溪	기몽(dream)	19	17%	term	차운(제목 donate 무시)
P14871	弘農郡。贈孤竹使君。	기증(donate)	97	94%	title	
P14872	孤竹寓舍作	송별(farewell)	25	16%	term	
