id	제목	제안분류	확신도	구간정밀도	근거	비고
P20987	土泉會合聯句 沒韻	송별(farewell)	37	14%	term	
P20988	風詠亭。醉中。用壁上韻聯句。光州牧使洪命元，李生時稷。	건물(structure)	77	82%	title	
P20989	次盤桓回文	한적(tranquility)	39	14%	term	
P20990	藉田賦	유람(travel)	40	27%	term	
P20991	次姜天使弔箕子賦	애상(sympathy)	41	27%	term	
P20992	次雪霽登樓韻賦	천문(astro)	69	52%	title	
P20993	遊楓岳賦	유람(travel)	69	52%	title, term	
P20994	次愁陽春賦	계절(season)	44	27%	term	
P20995	雷賦	천문(astro)	31	14%	term	
P20996	騎龍辭	천문(astro)	25	16%	term	악부/제영(확신↓)
P20997	擧颿辭	애상(sympathy)	43	27%	term	악부/제영(확신↓)
P20998	三十六宮都是春賦	애상(sympathy)	42	27%	term	
P20999	拔劍起舞賦	회고(reminiscence)	46	27%	term	
P21000	鳳凰翔千仞賦	애상(sympathy)	46	27%	term	
P21001	射石虎賦	변새(frontier)	47	27%	term	
P21002	筆諫賦	애상(sympathy)	44	27%	term	
P21003	穗書賦	애상(sympathy)	52	38%	term	
P21004	河圖賦	도화(picture)	55	38%	title	
P21005	曳尾龜賦	기타(others)	41	27%	term	
P21006	黃龍負舟賦	애상(sympathy)	57	38%	term	
P21007	鹽車有絶足賦	애상(sympathy)	53	38%	term	
P21008	鵲巢賦	애상(sympathy)	59	38%	term	
P21009	臨河歎賦	애상(sympathy)	41	27%	term	
P21010	春郊牧牛圖賦	애상(sympathy)	50	38%	term	
P21011	守歲賦	애상(sympathy)	29	16%	term	
P21012	赤壁賦	변새(frontier)	47	27%	term	
P21013	反赤壁賦	애상(sympathy)	51	38%	term	
P21014	蟭螟賦	강해(water)	39	14%	term	
P21015	三十六宮都是春賦	식물(plant)	38	14%	term	
P21016	七夕賦	애상(sympathy)	59	38%	term	
P21017	羅池廟賦	애상(sympathy)	49	27%	term	
P21018	車賦	애상(sympathy)	47	27%	term	
P21019	完丘賦	애상(sympathy)	50	38%	term	
P21020	採菊東籬下賦	애상(sympathy)	46	27%	term	
P21021	訓子	애상(sympathy)	47	27%	term	
P21022	發棹辭 遊四郡時作	유람(travel)	93	94%	title	
P21023	送愛州尹辭	송별(farewell)	96	94%	title, term	악부/제영(확신↓)
