id	제목	제안분류	확신도	구간정밀도	근거	비고
P12817	擬李白古詩五十九首 其51	애상(sympathy)	38	14%	term	
P12818	擬李白古詩五十九首 其52	애상(sympathy)	47	27%	term	
P12819	擬李白古詩五十九首 其53	애상(sympathy)	65	52%	term	
P12820	擬李白古詩五十九首 其54	애상(sympathy)	23	16%	term	
P12821	擬李白古詩五十九首 其55	천문(astro)	26	16%	term	
P12822	擬李白古詩五十九首 其56	한적(tranquility)	38	14%	term	
P12823	擬李白古詩五十九首 其57	한적(tranquility)	15	17%	term	
P12824	擬李白古詩五十九首 其58	계절(season)	40	27%	term	
P12825	擬李白古詩五十九首 其59	한적(tranquility)	45	27%	term	
P12826	詠梳 拾遺錄	-(-)	0	0%		신호 없음
P12827	閱書帙。見蠧魚狼藉。	애상(sympathy)	50	38%	term	
P12828	題豐山驛	도화(picture)	59	38%	title	
P12829	次拱北堂韻	애상(sympathy)	46	27%	term	
P12830	次韻題性誾詩卷	도화(picture)	54	38%	title	
P12831	謝密昌還衙惠詩。用其韻。	애상(sympathy)	48	27%	term	
P12832	次許判書 十貂亭韻	건물(structure)	95	94%	title	
P12833	松泉精舍	불교(buddhism)	55	38%	title	
P12834	妙峰三瀑	(작업자 기입)	-	-	-	-
P12835	妙峰三瀑	(작업자 기입)	-	-	-	-
P12836	精舍夜吟	(작업자 기입)	-	-	-	-
P12837	松泉 十絶	(작업자 기입)	-	-	-	-
P12838	松泉 十絶	(작업자 기입)	-	-	-	-
P12839	松泉 十絶	(작업자 기입)	-	-	-	-
P12840	松泉 十絶	불교(buddhism)	39	14%	term	
P12841	松泉 十絶	애상(sympathy)	41	27%	term	
P12842	松泉 十絶	(작업자 기입)	-	-	-	-
P12843	松泉 十絶	(작업자 기입)	-	-	-	-
P12844	松泉 十絶	(작업자 기입)	-	-	-	-
P12845	松泉 十絶 其九	(작업자 기입)	-	-	-	-
P12846	松泉 十絶	(작업자 기입)	-	-	-	-
P12847	拔宅遊	(작업자 기입)	-	-	-	-
P12848	拔宅遊	(작업자 기입)	-	-	-	-
P12849	拔宅遊	(작업자 기입)	-	-	-	-
P12850	拔宅遊	(작업자 기입)	-	-	-	-
P12851	題燕山舊宮墟石上	(작업자 기입)	-	-	-	-
P12852	詩謝藍輿僧	(작업자 기입)	-	-	-	-
P12853	題松泉齋宮客僧印永詩卷 次五峰韻	(작업자 기입)	-	-	-	-
P12854	山庄	(작업자 기입)	-	-	-	-
P12855	題金剛山僧彦機詩卷	(작업자 기입)	-	-	-	-
P12856	題智異山僧詩軸	(작업자 기입)	-	-	-	-
P12857	贈性敏	(작업자 기입)	-	-	-	-
