<title>悼亡</title>,<text>戶有蛛絲網。床留鼠跡塵。園荒三逕斷。墻壞一庭貧。樂事徒懷曩。幽懷坐到晨。空携舊潘簟。霑灑淚痕新。</text>
<title>自笑</title>,<text>終日閉關坐。有時仰屋吁。泣絲悲素染。處世笑朱愚。交態多新態。今吾卽故吾。晴窓對棐几。碧穗裊熏爐。</text>
<title>浩然冠</title>,<text>浩然非俗子。千載尙詩聲。古制猶能考。今人亦取名。可增騷客趣。爭遣野童驚。非爾吾誰與。相携伴遠行。</text>
<title>無題</title>,<text>萬事掉頭處。人無側目看。自從吾弟沒。尤覺此身單。素履隨寒族。朱門肯熱官。虛舟曾獨泛。猶恐及波瀾。</text>
<title>春夜</title>,<text>鶴郡今宵一被聯。故鄕歸夢懶相牽。閑中眞味誰知者。靜裏靈臺自寂然。月入書窓明皎皎。風含籠竹凈娟娟。靑燈獨照悠悠意。羣動聲沉擧世眠。</text>
<title>湫池雪</title>,<text>高高峻嶺入靑冥。開鑿吾知役五丁。天際黑雲凝海氣。雪中頑骨露山形。陰崖萬木皆摧白。絶壁孤松倒掛靑。身在半空回首望。眼中通歙小如萍。</text>
<title>海濤</title>,<text>颶風轟聒駁雲斑。巨浪舂撞起海灣。聲隱萬雷掀大地。濶呑諸島露尖鬟。馮夷阻勢天爲隘。海若揚威雪蹙山。莫道風波無與比。安流猶在此中間。</text>
<title>排悶</title>,<text>關嶺極天鳥道微。長安杳杳客來稀。回頭悵望白雲色。倚杖空憐明月輝。萬事只增心緖亂。一燈頻遣夢䰟飛。春風寄語故園道。滿樹花開吾亦歸。</text>
<title>次舍弟韻</title>,<text>藥爐經卷意全闌。默坐忘言省事閑。戀主尙勞瞻紫極。歸田猶喜對靑山。綠尊有味頻開酌。丹轂無心好掩關。寂寞空餘經世志。可知狂態未曾刪。</text>
<title>奉別洪相國 命夏 燕行</title>,<text>乾文耀彩動三台。旋見星軺萬里催。紫氣又瞻隨使節。黃金何處吊荒臺。邊城落日春猶冷。大漠陰雲晝不開。解纜沙汀卽異域。隔江回首久徘徊。</text>
<title>途中詠懷</title>,<text>九月行人十月還。驅馳不覺歲將闌。初經野舘黃花發。歸踏郵程白雪殘。千里雲山鄕社隔。一窓燈火客氊寒。怱怱馬上憂民志。只有愁眉醉裏攢。</text>
<title>呈廵相</title>,<text>周旋幕府一年餘。長鋏彈來食有魚。自愧庸才當墨守。每欽新作過黃初。婁公盛德包容久。阮籍平生禮法疎。想得新安前夜樂。獨留殘燭照封書。</text>
<title>夜宿狄踰嶺下</title>,<text>歷盡雲山深復深。喜看籬落出疎林。橋橫匹馬嘶烟渡。葉積孤村對夕陰。竟夜鳴泉搖遠夢。半窓殘燭見歸心。誰憐叱馭平生志。自愧人才異古今。</text>
<title>辭朝日引見</title>,<text>燕塞驅馳鳳闕辭。紫衣宣召上丹墀。宸恩旣溢便蕃賜。天語親承密邇垂。魯鈍恐貽君命辱。周旋幸得使才隨。饕風虐雪行行處。長憶龍鱗日繞時。</text>
<title>次副价留別灣尹韻</title>,<text>臨別怱怱乍駐鞍。滿江氷雪撲旌竿。深盃到手俱無語。長路關心強作歡。白草入望遼野大。黃雲欲動朔風寒。夜深小幕窮沙卧。鄕國迢迢夢亦難。</text>
<title>次杜詩至日韻。呈兩使。</title>,<text>不知佳節緣何事。解把覊愁觸旅人。域外山川元自異。天涯懷抱向誰親。氷霜自覺侵虛牖。星斗遙應接紫宸。堪笑使華非說客。黑貂空弊困蘇秦。</text>
<title>次副使鳳凰山韻</title>,<text>仰見橫空峭壁開。淸朝驅馬古城隈。千年謾說兵塵地。今日須看使客盃。行色却隨遼騎入。歸心先寄國人回。低頭默默胷中意。殘燭多情對不猜。</text>
<title>遼東感舊</title>,<text>曠野茫茫極目開。半空孤塔白崔嵬。山河不變千年後。天地曾經百戰來。日暮古城人感慨。天寒何處鶴徘徊。淸朝又過遼陽市。邑里蕭條堞壘摧。</text>
<title>別士原</title>,<text>五馬翩翩出洛城。一樽叵耐故人情。愁增落日去留處。路入炎雲長短亭。但說寄書數相問。可憐有酒誰同傾。早知製錦才元美。佇徹重宸良吏名。</text>
<title>詠懷示舍弟</title>,<text>讀聖賢書師聖賢。修吾業又守吾天。樞機不愼將誰咎。駟馬難追自古傳。人世本來嫌皎皎。靈臺端合靜淵淵。何時與爾超塵臼。共對晴窓閱簡編。</text>
<title>春夜聞溜</title>,<text>春風吹雪凍全消。溜滴前簷夜寂寥。幽夢初回燈耿耿。寒聲偏在竹蕭蕭。遠聞更漏催銀箭。仰看星河燦碧霄。人世會心知不遠。濁醪細酌詠逍遙。</text>
<title>鴈</title>,<text>飛霜一灑薊門樹。紫塞驚寒不少留。聲落碧空明月曉。陣移烟渚暮雲秋。孤燈欲滅添香怨。殘夢初回喚客愁。莫向春風歸去盡。洞庭苔綠水悠悠。</text>
<title>奉別申使君</title>,<text>紬書石室早蜚英。人道奇才漢賈生。翰苑幾年星斗逼。故山當日薜蘿情。終南曉雨幽懷討。關外春風別恨驚。寥落郡齋無事夜。九霄銀漏夢中聲。</text>
<title>聞人作使价別章。戲作一律。以寓感慨。</title>,<text>朝廷新選使臣才。馹騎翩翩萬里催。赤縣只今餘薊樹。黃金何處覔燕臺。興亡百變乾坤老。禮義三韓玉帛來。行過伯夷祠下路。請君爲我薦椒杯。</text>
<title>百祥樓。帶雨携酒。有詠贈子華。</title>,<text>何處登臨一散愁。使君携客上層樓。日光隱見雲猶駁。山色空濛雨乍收。泛泛漁舟歸近岸。依依烟樹認長洲。箇中奇絶平生最。欲遣龍眠畫此遊。</text>
<title>偶吟次杜韻</title>,<text>垂柳颺絲拂畫堂。綠萍池水卽滄浪。蠧編遮眼圖書靜。燕寢凝烟几席香。病裏閑愁春似醉。客中孤枕月添凉。平生懶作楊州夢。不是分司御史狂。</text>
<title>次舍弟揚卿雪消韻</title>,<text>曨曨朝日出禪宮。來照先生草屋東。萬里山河呈色相。一天氷雪見玲瓏。回飈落屑猶輕擧。遠樹飛花舞遠空。自古詩人憂見晛。都將變滅付天公。</text>
<title>燈夕遊九龍淵</title>,<text>倚遍高亭興渺然。夕陽牽纜上龍淵。曲汀風軟笙歌逈。密席香生笑語姸。亂後傷心新涕淚。尊前擧目舊山川。使君喚客催廻棹。要看千家星宿懸。</text>
<title>呈白軒相公</title>,<text>乞退端由事至難。士林皆惜一身閑。黃扉幾歲曾憂國。紫氣今朝逈出關。遠峀霜酣楓葉赤。客程秋老菊花斑。遙知杖屨逍遙處。多在佳山美水間。</text>
<title>遣懷</title>,<text>悵望天涯獨倚欄。柳梢春意雨餘寒。爲官轉覺謀身拙。作吏偏知涉世難。病裏襟懷元喜靜。客中愁緖奈多端。關西自古繁華地。猶憶歸田早掛冠。</text>
<title>偶吟</title>,<text>蒼生憔悴轉堪哀。爲輟烏臺御史才。關塞雲山千里遠。書窓樽酒十年來。離愁黯黯憐分袂。落日依依照勸盃。從此城南門外宅。幽懷獨對卯君開。</text>
<title>春塘臺</title>,<text>禁宮烟樹繞層臺。帳殿遙瞻玉座開。日色纔臨仙掌動。佩聲交戛羽林迴。弓彎明月穿楊藝。坐列靑雲授簡才。長久大猷文武在。仙輿頻向此中來。</text>
<title>荊人泣美玉</title>,<text>石蘊山輝度幾春。自逢和氏發潛珍。獻君莫售連城寶。投璧頻遭按劒嗔。抱璞謾傷看外失。截肪誰辨秘中眞。可憐灑血當年泣。爭及深藏待價人。</text>
<title>醉中次歸來亭原韻。寄示金仲裕。</title>,<text>高風千載說陶公。復見江山着此翁。賦就歸來前後似。村名栗里古今同。園松已偃蒼雲盖。籬菊猶存白露叢。莫怪題詩佳句少。巴陵勝景詠難工。</text>
<title>次金甥四友詩韻却寄</title>,<text>山林鍾鼎孰求全。藥裹書籤卽有焉。花鳥關心携榼醞。雲鴻送目撫桐絃。百憂雙鬢憐無已。三積千金笑計然。欲枕玄經成小夢。黃公何事聒慵眠。</text>
<title>贈金瑞山台老 壽一</title>,<text>九重新擢使君才。湖海分符五馬催。此去能聲應籍籍。向來游刃自恢恢。滄波可煑宜充稅。靑鐵兼饒足裕財。時憶長安吟病客。倘頻雙鯉尺書栽。</text>
<title>奉寄金綾州晦伯 載顯</title>,<text>西曹拄笏望西山。五馬今朝出漢關。北極封章雙闕逈。南州製錦一官閑。郊原禾黍黃雲動。村落人烟翠竹間。聞道逵碑遺愛在。期君指日璽書還。</text>
<title>挽李令 哲英</title>,<text>少日周旋相國闈。深情曾荷弟兄依。龍灣夜共孤燈語。峽縣春陪壽斝飛。萬事傷心風轉燭。百年如夢露先晞。可憐無限高堂慟。誰向庭隅舞彩衣。</text>
<title>發海州</title>,<text>匹馬嘶風馹路飛。海山雲霧晝霏霏。天邊睥睨孤城出。樹杪藤蘿一逕微。浮世百年愁與病。人生萬事是兼非。客中回首依依處。目送歸雲入紫闈。</text>
<title>寓詠</title>,<text>肯向明時歎獨勞。風塵偃蹇自吾曹。關雲匹馬千山路。海色扁舟萬里濤。篋裏陰符霜滿鬢。匣中雄劒雪吹毛。棲遲蓮幕瓜將熟。好去金門奉赭袍。</text>
<title>三月二十二日</title>,<text>只有此懷奉倩知。又逢今日淚先垂。獨携潘簟身千里。誰奠玄帷酒一巵。香解返䰟終是誕。草能圓夢亦堪疑。惟餘孤塚空山路。風雨蕭蕭古木悲。</text>
<title>蛙</title>,<text>喜得浸淫積雨晴。濁流初占小池平。天機潑潑寧容嘿。夜色沉沉各競鳴。體貼汚泥知賦性。音方鼓吹愜閑情。客窓偏惱終宵聒。坐待朝來日復生。</text>
<title>大殿春帖子</title>,<text>蘭臺太史報金宮。消息靑郊候自東。臘盡漸舒丹筴日。雪消先暖彩幡風。人涵寬大深仁裏。國囿氤氳淑氣中。紫禁春來無箇事。講筵爭賀奏新功。</text>
<title>大隱巖</title>,<text>大隱巖前萬里瀨。松林窈窕境幽奇。容齋不是塵埃客。挹翠飄然仙鶴姿。放浪共專泉石興。登臨却憶醉醒時。淸流終日潺湲響。似爲遊人勸酒巵。</text>
<title>送別柳使君</title>,<text>黃驪解手踰三載。靑眼含杯得一開。塞上旌麾新寵命。湖西藻鏡舊行臺。天低嶺樹雲間出。峽坼江雷地底廻。歸夢已愁雙闕遠。更堪關月角聲哀。</text>
<title>湖亭贈人</title>,<text>海色茫茫遠接天。湖光灧灧晩生烟。雲霞半露依依嶼。浦溆遙看點點船。白鳥滄波猶昔日。黃塵淸水幾千年。爾來登眺吾還去。仙境同遊亦有緣。</text>
<title>永安主第賜宴。見邀未赴。呈洪伯涵 萬容。</title>,<text>上林佳氣沁園通。法部黃封降紫宮。玉葉尙敎春色住。錦筵偏帶日光融。闌珊璫佩珠簾裏。縹緲笙歌繡幕中。盡道秦樓賓客盛。稱觴拜慶自三公。</text>
<title>送別李彜仲 敏叙</title>,<text>匹馬初從湖外歸。雙旌俄見出彤闈。客亭細雨靑山合。驛路東風黃鳥飛。白馬江春愁寂寞。蒼龍闕曉夢依俙。卽今南斗明星畔。添却長庚耿耿輝。</text>
<title>贈別</title>,<text>倚空山色碧崔嵬。偃蹇肩輿解紱迴。世事浮雲多變改。閑情明月共徘徊。芸臺 二字缺 終疑秘。燕塞星軺又見催。莫向樽前辭醉別。薊門應少故人杯。</text>
<title>惜春</title>,<text>世事何勞說是非。閑情只是典春衣。玄亭寂寞新棲定。靑瑣依俙舊跡違。小塢落花鸎獨語。半庭微雨燕雙飛。醉眠醒處扶筇立。又見昏鴉點點歸。</text>
<title>敬次白軒相公賜几杖宴志感詩韻</title>,<text>聖朝殊錫侈元臣。癸亥曾聞又戊申。德業並高前後輩。恩榮無讓古今人。催頒鳩刻將鯢齒。跪奉烏皮拜鳳綸。翠幕轟鍧移法部。金壺㶑灧自楓宸。尊賓班壓三台耀。喜氣冬回一座春。醉袖翩翩紛起舞。新詩字字總堪珍。非關經幄敷陳切。自識耆英禮遇新。携處偏承扶老渥。設來寧但乞言辰。閑中獨樂延徐步。靜裏天光養谷神。謾恨續貂違盛覿。綺筵難致嶠南身。</text>
<title>出山爲小草</title>,<text>有草名遠志。深谷離離好。一自出山中。還名爲小草。高人若鑑此。可知出處道。胡爲謝安石。不向東山老。竟貽小草譏。遠志終不保。古來山林士。只有採芝皓。</text>
<title>述懷示舍弟</title>,<text>聖賢沒已遠。堪嗟正塗壅。世人醉文墨。童習至髮種。富貴又薰心。曳履羞决踵。美玉棄不磋。冶金徒自踊。士林極貿貿。誰能向道勇。無人障百川。余爲儒門恐。遺經每一讀。掩卷覺神竦。知行有三省。言貌貴四重。俗眼簸糠粃。不辨珉與珙。嘗觀敬齋箴。反己內自悚。對越正衣冠。圭壁如相捧。進德固自此。豈獨在端拱。時秋霜露白。節序近毛氄。燈火亦可親。編簡長手奉。薰爐一炷香。圖書左右擁。靜裏試觀心。風止水不涌。</text>
<title>卞和</title>,<text>喚玉以爲石。自是知者無。猶可卷而懷。徐求善價沽。胡爲煩再獻。終乃傷其軀。嗟嗟泣抱去。非知亦非愚。</text>
<title>次金仲裕韻</title>,<text>春花紅滿樹。春酒綠盈甁。細草籍華茵。好鳥當歌伶。行樂貴及時。况我非壯齡。醉來得明月。散策步中庭。又高人說養生。仙客但鍊形。達者惟好飮。酒乃通神靈。君獨不知趣。我言誰能聽。欲知好氣味。不醉亦不醒。</text>
<title>贈申玉爾 汝拭</title>,<text>抱此玄晏疾。藥裹久關心。雙雙新燕語。所訴春欲深。故人一釣竿。孤舟明月灣。相思不相見。悵望暮雲端。</text>
<title>徒步歸行。示高生。</title>,<text>高生駿馬太豪駿。日暮催鞭洛陽陌。神行電邁碧蹄翻。道傍觀者皆辟易。此時何處一醉客。馬上相逢馬鞭揖。耳邊忽落喝道聲。顚倒高生路傍立。醉裏當先一着鞭。馬逸還家牽不得。高生頓足徒步歸。雨後春泥夜如漆。徑來覔我輒瞋目。相對一笑眞戲劇。君不見白頭拾遺亦不免。高生高生莫歎息。</text>
<title>罷相寓鍾山 月課○代人作</title>,<text>昔題一詩鍾山寺。去作丞相元豐間。黃扉轉感聖主恩。綠野難追裴度還。玉佩身朝丹鳳闕。紅塵夢隔靑螺鬟。霜筠雪竹舊時約。流水浮雲自在閑。此日歸來可終老。一念未盡猶人寰。丹墀一下鳳凰詔。白首還趨鵷鷺班。禪窓遺墨若解記。七日長安應靦顔。林泉未見寄此生。山不負公公負山。</text>
<title>送金晦伯出宰茂朱</title>,<text>晦伯偃蹇誰與儔。晦伯偃蹇無與儔。銀臺曉漏病獨深。歲暮紅塵欲掉頭。翩翩五馬忽來前。握手先自問其由。君笑不答但吟詩。嶺外 三字缺 吾流。吾聞茂朱大如斗。入雲孤城旌旆愁。東指扶桑喚日出。俯壓登萊控國唯。發硎霜刃當秋毫。朱墨將看白日休。劉琨坐嘯淸風閣。庾亮淸談明月樓。伏枕經年東陂客。萬事人間付悠悠。猶向樽前惜此別。可無書札慰離憂。晦伯何爲出南州。晦伯不久留南州。</text>
<title>送愼仲任 景尹 出宰嶺州</title>,<text>去年啣命度嶺左。今年分符向嶺右。今年去年嶺左右。五馬星軺擁先後。世人爭說抽簪高。如君不厭風塵走。世人爭說宦遊樂。如君不厭淸自守。升沉榮辱付自然。南北東西亦喉命。卷舒在我有成筭。窮達由天儘前定。自顧平生爲人淺。見君溫雅我所羡。自憐垂老尙憑陵。見君含光我未能。鳥嶺迢迢靑極天。中有雲氣龍潭籠。遙遙朱幰向此去。使我悵望情何窮。君看曹劉與龔黃。藝苑黃堂競爭雄。人間酒煖宜自哦。可但偏傳循吏風。</text>
<title>春日長安</title>,<text>長安暮春者。花柳迷處處。登園試騁望。萬象難悉擧。或剪如金刀。或織如機杼。或紅如錦繡。或白如氷雪。或如翠幄圍。或如畫屛列。或如霓裳羽衣蹁躚乎瑤臺。或如靑蛾綠鬢爭姸於華屋。和風習習吹我衣。香氣馥馥向人撲。乃知造物未是都無心。憑得靑春逞奇巧。靑春亦何有使令。只借風朝與露曉。我願靑春長不老。與我爲徒共相好。花應不催飛。我髮還無皓。四時固平分。此理寧有諸。若使春不盡。松栢誰辨歟。吾寧任他春去來。花落花開渾不管。春風兮春風兮。吾與爾而相約。吹我萬斛愁一散。</text>
