<title>戲寄尹貽永</title>,<text>聞道巡旌拂海漘。將由江逕指恩津。兼程固知趨王事。尺牘何妨問故人。物色嚴陵天子貴。綈袍范叔俠流仁。憑君莫把閒忙說。世道從來白首新。其二故佐郞騎駟馬車。老使君卧竹林廬。升沈莫道今懸越。交契曾同昔井閭。南浦鴈飛呼舊侶。江東日暮斷新書。風塵回首空惆悵。積雪江干歲又除。其三親捧除書御墨淋。一麾湖海福星臨。危樓長拱北辰近。聖主恩波錦水深。道殣將何回菜色。愁眉只自見丹心。遙知原隰停車處。白叟黃童飽德音。</text>
<title>江上寓懷</title>,<text>江上歸來作放翁。一區烟月屬疎慵。數椽茅屋眞安宅。三面靑山是素封。笙鶴戛鳴風浩浩。漁舟回棹水溶溶。俗緣已斷房櫳靜。更把佳期倚雪松。</text>
<title>敬龍司馬講信往參。歸路有詠。次王山人韻。</title>,<text>鳥雲飛處山重重。追述蘭亭四美供。白首散人來忝席。靑衿諸子共登龍。雪經老臘摧強弩。梅向新春作選鋒。爲怯杯觴催上馬。石門回首隔林鐘。</text>
<title>次李學官再榮韻</title>,<text>於詩能富日千篇。其奈身無將母錢。日暮欲沈憂短景。璞開還閉泣流年。舊遊陳跡關河外。密席高談文酒邊。明月暗投人按劒。從來風雨失才賢。</text>
<title>又次前韻。酬金進士厚之。</title>,<text>坐看千里起黃埃。王業當時此地開。半月依依白馬渡。落花片片釣龍臺。檀冠髮竪風呼怒。伍骨潮漂水咽哀。啼鳥亦知亡國事。不勝遺恨故低回。</text>
<title>甲寅除夕</title>,<text>燈前脈脈悄無語。坐數深更已到三。萬事違心辭漢北。一年多病滯周南。梅邊消息應潛動。鏡裏形容只自諳。江上可能除幾歲。白頭無意戴朝簪。</text>
<title>昔莅韓鴻。以民役不均。每一結。一年收米十斗爲限。春秋兩等之外。更無他斂。民今怨之故賦。</title>,<text>昔日銅章莅馬鴻。當時賦斂蝟毛同。一心盡瘁更張始。百役皆需料量中。諸色貢物，其人，方物，大小刷馬，油淸，實果，紙地。 條約不遵終破格。今則一八結。春秋木七疋。米十二斗。而刷馬，其人，方物，油淸，實果。此外輪回行。 尾閭易泄取無竆。怨吾作俑誠冤憫。豈意于今未折衷。</text>
<title>挽鄭泗川得說夫人 此亦得於本孫家</title>,<text>戰未還時身未忘。悲啼二十六星霜。庭前寶樹承家訓。進士壯元見立揚。遠謫莫將烏哺養。從歸不覺海波長。深寃畢竟途中訣。天地無情爲痛傷。</text>
<title>別秋浦後。不勝踽踽述懷。</title>,<text>萬事不可期。此行何所由。不意忠讜人。將身落海陬。適我南歸日。値子西謫秋。一別西江上。此恨何時休。懷君當此夜。落月滿江樓。寤寐成怵惕。驚魂散不收。如何今之人。昧我江湖憂。憂思不可寫。時傍南湖遊。孤芳欲誰贈。採採盈蘭舟。却恐鵜鴃鳴。白日不少留。迢迢之子遠。晤言無與詶。</text>
<title>口占短篇。留別水心。</title>,<text>聞子庭前水。淸冷可濯纓。薄遊賞素願。空山鳥嚶嚶。相看涕淚垂。相對鬢髮明。孤舟欲回棹。悠悠別離情。</text>
<title>次唐詩郯溪行。寄新別者韻。</title>,<text>惆悵來水頭。昨日此地別。川流望望遠。只見憶程雪。酒船爲誰掉。愁緖多如髮。自從賀老去。稽山空有月。</text>
<title>挽李博川夫人 排律</title>,<text>留別龍川日。焉知隔此生。只傳相訣語。長抱獨憐情。旅櫬眞堪慟。孤魂亦自驚。飯含有子孝。顯秩以夫榮。脩短雖天數。哀傷實內弸。丹旌千里遠。行路爲呑聲。</text>
<title>紫騮馬歌</title>,<text>缺。騣鬣墨濃身血覩。▣▣▣▣▣▣▣。耳批翠竹蹄寒玉。▣▣▣逐流風。步驟騰空影滅沒。將軍手摩拂。不徒取才取其德。將軍得馬托以死。馬得將軍騁其足。世間遭遇苦不易。若非天緣難力致。此馬初從北幕來。張矦一擧成兩美。旣知馬又知人。今世孰如張矦智。能令冀北馬羣空。豈無禮羅羅英士。側身東望歌白雪。安得致身張矦側。邇來將軍亦好客。猛士詩人恒滿席。薛門靑萍已長價。愛士不在驊騮下。噫噓戲世人瞢瞢眼皆肉。驥騏不免鹽車服。日暮虞坂幸見知。千載一時稱伯樂。將軍將軍無學昔人惧眞龍。散盡黃金買死骨。</text>
<title>憶昔行。寄扶安倅。</title>,<text>憶昔少年日。我頤未鬚君尙丱。靑龍深谷每追隨。廿載相許忘秊伴。中歲散落如晨星。洛下相逢兩衰換。白首功名吾自笑。末路靑衫君亦晩。前年偶騎楊州鶴。垂翅歸來馬江畔。聞君作宰方丈山。想應吟詩坐仙舘。欲往從之不可得。竹裏寒梅空獨玩。窓前江水去悠悠。南望不禁愁緖亂。平生所嗜雖淡泊。家食時逢屢空患。邇來新卜飛鴻下。宵晝徒勤瓮人筭。擊壤之歌亦含哺。力耕勤農不可緩。土地美矣鎡器無。爲遣蒼頭致情款。</text>
<title>鴻庄得春雨。吟寄半月倅。</title>,<text>我生於世有何好。不好繁華好山水。江上菟裘計將老。破家經營今一紀。家徒四壁只當壚。產業元非迂人事。浦口良田隨處有。水害年年農失利。枉費人力竟無獲。來卜飛鴻良以此。山中淸絶事事幽。土肥泉甘盤谷似。門臨流水浸稻田。屋圍靑嶂隔塵累。江上山中各有趣。往來徜徉惟適意。物外人收物外物。傍人莫笑吾多嗜。夙昔聞諸我師訓。致君躬耕非二致。於朝不得可山林。聖賢事業本如是。昨夜茅簷春雨鳴。耕耒急向新朝理。起觀溪柳已搖黃。顧瞻江雲連十里。呼兒命駕任所適。閒情自在優遊裏。幽懷不敢向人傳。君所素知聊以寄。</text>
<title>敍懷</title>,<text>入秋之來天不晴。雲重重兮雨冥冥。堪輿濛濛氣不揚。白日亦爲之埋光。仰望雲外徒耿耿。念之令人愁思長。誰使然也誰使令。我欲上升叩帝扃。嗟嗟風伯爾不職。胡不簸揚掃昏濁。淫潦翻野已陸沈。民將爲魚失秋穡。陰盛陽微非細故。脉脉無言空仰屋。</text>
<title>次朱天使漢江韻</title>,<text>江山引興娛遠客。盍往觀乎漢之陌。勝槩從來聞上國。今古仙槎此窮陟。長江無竆宇宙曠。赤壁千年閱幾軾。淸都秀麗水環流。古稱左海連蓬洲。却將名勝入具眼。沿洄游讌方蘭舟。嘉辰美景喜天與。羽斝相屬紛紛擧。從官列坐畫舫頭。水風微生波動組。叉人網人窺魚立。各售所獲來趨急。薄言膾炙薦冰盤。甚美寧論甚傷臆。巨鬐細鱗咸騈首。玉尺交錯銀刀纖。此日觀漁極壯觀。丙穴坐失嘉魚潛。張翰何須憶鱸魚。吳江不獨神仙界。金陵南海此萬里。豈意如今作萍會。興盡悲來倚孤篷。江水渺渺山重重。他秊歸夢在何處。一片明月玉堂空。</text>
<title>感興 長短句</title>,<text>蟲鳴秋竹鳴秋。喞喞騷騷凉夜永。風滿湖月滿湖。水面天心渾一鏡。此旹身在虛明裏。吾與萬物同淸靜。江臯幽事不可形以言。誰信人間有此神仙境。</text>
<title>詠雪 排律</title>,<text>夜聞寒籟響霜林。朝得家童報雪深。開戶初嫌生眼纈。登樓却喜快胷襟。乾坤贔屭銀河瀉。松檜糢糊琪樹森。頃刻花開粧遠薄。顚狂絮舞下千尋。回山轉海雲濤疊。入筆驅文翰墨淋。四裔同聲歡麥瑞。九天騰頌會紳簪。川原奇絶疑非世。樓閣玲瓏忽闢琳。獨釣蓑翁專特地。危橋驢客費閒吟。藍田旭日烟生玉。梁苑姸辭地擲金。僵卧無心干世路。孤舟應見棹山陰。江南瘴斂梅魂冷。石室山蒼月色沈。渤海十秊飢食日。天山三丈遠行心。弓韜滿處那輕逐。鵝鴨聲中可易擒。玉帳龍旗凍欲折。將軍腰劒鍔生鐔。藍關遷客愁征馬。錦字佳人急暮砧。南越罕看宜衆吠。陽春儷曲寡知音。點消爐上私誰克。飄遶杯中酒屢斟。貧女固多蔀屋泣。祈寒還怕玉樓侵。陰陽升降雖云數。寒暑驕愆自有任。聖化如今漸遠邇。關河從此絶氛祲。</text>
<title>挽李巡相養久夫人</title>,<text>百年琴瑟謂宜家。此夕寧知遽札瘥。潛痛滿腔難勉勵。一身虧體倍驚嗟。有姑在室誰甘旨。諸稺盈前孰撫摩。蠟燭淚殘新素幄。篋衣香冷舊紅羅。洞房寂寂魂難返。虛幌沈沈鬢欲皤。浿水哀鳴流不盡。箕城千載爲悲歌。</text>
<title>解劒贈漁父 半月倅。試取接儒。仍走筆▣行詩。</title>,<text>八尺長身彼何人。日暮江頭怒髮竪。蒼黃行色漁父知。刺船來迎願急渡。堂堂恩義如何報。却解腰劒呈肝腑。郢中喬木是伍家。偉績豐功世世樹。君王多猜讒說行。疑之如狐怒如虎。寘奢牢獄召二子。尙往員逃腸欲腐。脫身蕭關向吳天。千里犇波楚江雨。非常人識非常人。急人之難賴漁父。斯將一劒前致辭。謂非報也徒傴僂。漁父元非望於人。楚償不希劒豈數。此間遭逢非偶爾。大有爲心欣得路。歸來圖報不共讎。擊劒幽憤長虹吐。楚國君臣果苦兵。嗚呼乃父能先覩。志則大矣義未聞。九原胡忍鞭舊主。若聽包胥多乎道。倒行逆施何其誤。雖然時習皆尙俠。立亭令人增氣宇。君不見吳江江上胥山廟。竹枝之歌起哀慕。</text>
<title>水北亭八景 申象村詩 [申欽]</title>,<text>落花朝嵐濟王家業亦徒然。誰把浮生擬百秊。惟有落花巖翠色。朝朝不改草堂前。臯蘭暮磬水闊烟深沙渚遙。秖今樵牧認前朝。山僧不管興亡事。淸磬一聲雲外飄。浮橋斜日落日依依下淺灣。浮橋正在水中間。東西南北人如織。却詑吾生早占閒。蛤灘霽月三淸露氣洗新晴。午夜平湖看月明。會借銀橋上星漢。桂宮高處聽鸞笙。平沙蘆鴈平沙如雪水如羅。秋盡南湖鴈陣斜。曲渚向來矰七少。蘆花深處好爲家。孤山松雪鐵榦虬枝不可攀。凜然相對敢相干。怪來凍雪深如許。應試孤標耐歲寒。馬江烟雨五百年間一夢空。苔磯今屬釣魚翁。孤帆隨意往來穩。穿入碧波煙雨中。溫臺歌管荒臺遺跡自傷神。野草離離幾度春。滄海桑田亦閑事。東風歌管屬閒民。總詠問君何日是歸期。詠罷扶蘇八景詩。階上梅花自開落。柴門長掩碧江湄。</text>
<title>在春川。次金景仁。[申欽]</title>,<text>五年湘水阻徽音。往跡悠悠不可尋。今日忽逢湖外使。尺書珍重歲寒心。</text>
